550,bangus,"moncong, mulut (utk binatang)"
551,baning,"bawaning oleh karena, oleh sebab itu, saking"
552,banjar,barang atau pekarangan
553,banjel,ngabanjel membantu ala kadarnya
554,"banjur, ngabanjur","siram, menyiram dgn air yg banyak hingga basah kuyup"
555,"bantar, babantar",bagian sungai yg dangkal dan lebar
556,bantat,"keras di dalam (mis kue, opak, singkong bakar, dsb)"
557,banter,khusyuk
558,bantongor,"nakal sekali, bandel"
559,"bantrak-bantrakeun, lain bantrak-bantrakeun","bukan lawannya, bukan tandingnya, tidak gampang, sukar sukar utk dilalui"
560,bantun,"ambil, dikurangi, diambil"
561,bantut,tidak sampai tuntas atau selesai karena ada gangguan
562,banusan,mayat
563,banyol,"humor, melucu dgn kata-kata"
564,bao,"cicit, keturunan yg ke-4"
565,baok,bulu pd kemaluan
566,baong,buta
567,baréd,"lukata tergores (karena kena duri, kayu, jatuh di jalan, dsb"
568,baréno,pohon kayu
569,baréra,"alat tenun utk merapatkan benang, alat utk merajut jala"
570,"barérang, kabarerang","ikut terkena caci maki, dimarahi padahal tidak bersalah"
571,baréto,dulu
572,baréto,"dulu, dahulu, masa yang telah lampau, masa yang telah silam"
573,barabat,utk bercerita dgn panjang lebar dan lancar
574,barabay,"utk sinar yg panjang (mis: sinar meteor, benda langit yg jatuh dr angkasa)"
575,barabe,berabe
576,baragajul,bergajul
577,barah,"mencari kesuhtan, kesukaran"
578,barahan,dermawan
579,baraja,"perkakas, senjata"
580,baraja musti,kesaktian gatotkaca
581,barakatak,utk tertawa terbahak-bahak
582,barakbak,utk penglihatan
583,baralak,daun kelapa yg sudah kering
584,baramaen,"mengemis, minta-minta"
585,"baran, panas baran","mudah tersinggung, cepat marah"
586,"barana, raja barana, dunya barana","harta kekayaan (uang, emas, intan, dan barang-barang yg berharga)"
587,baranahan,"berkembang biak, banyak keturunannya"
588,baranang,"menunjukkan banyak bintang, banyak lampu yg terang-benderang"
589,barandal,sekelompok orang-orang jahat
590,barang kolontong,rupa-rupa barang kerpluan rumah tangga
591,barangasan,"mudah marah, cepat naik pitam"
592,barangbang,daun kelapa yg sudah kering
593,"barangsang, kabarangsang","merasa panas hati, hangus karena terlalu besar apinya"
594,"baranyay, burinyay","kata utk sinar yg datang secara tiba-tiba,"
595,baraya,"saudara, famili, kerabat"
596,barebedan,bermacam-macam rintangan
597,barempug,"berunding, bemusyawarah"
598,bareno,nama pohon kayu
599,barentis,"beruntus, bintik-bintik pd kulit"
600,barep pangrarep,"sulung, yg tercantik, terpandai menari (ronggeng)"
601,barera,"alat tenun utk merapatkan benang, alat utk merajut jala, lambit"
602,"barerang, kabarerang",ikut terkena caci maki atau dimarahi padahal tdk bersalah
603,bareto,"dulu, dahulu, lampau, masa yg telah silam"
604,bareubeu,"warna buah-buahan yang hampir matang (mis jambu, rambutan, dsb), mukanya yang merah karena terserang influensa"
605,"bareuh, babareuhan","bengkak,  busung lapar"
606,bareuheudeun,"serba salah, salah tingkah karena tiba-tiba pikirannya terganggu"
607,bargas,perahu bermotor
608,bari,"sambil, basi (nasi, gulai, dsb), tidak baru, tidak hangat, tidak aktuil (berita)"
610,baribin,"gaduh, berisik, ribut"
611,barieukeun,bingung (karena terlalu byk pilihan yg hampir seemua cocok dihati)
612,barik burak-barik,rusak dan berantakan
613,"baring, baring supagi","nanti, esok lusa, masa yg akan datang"
614,baringsang,"gerah, tdk enak perasaan karena udarapanas"
615,barinyan,rasa tak sedap karena dua rasa yg bertentangan menjadi satu (asin dan manis)
616,barlen,"logam putih (nekel), lagu gamelan"
617,barogod,belenggu
618,"barogod, ngaborogod","belenggu, membelenggu"
619,barong,"sewaktu,bersamaan, bersama-sama"
620,"barubah, ngabarubahkeun",menyusahkan
621,barubutan,rongsokan jala
622,barucut,kulit mukata atau kulit buah-buahan yg tdk rata dan benjol-benjol karena penyakit
623,baruk,"kata utk menunjukkan rasa heran, masa iya"
624,"barung, dibarungi","menendang bola bersama-sama dgn lawan, dibarengi"
625,barungbung,"selongsong pd kitiran atau baling-baling, yang tercantik dan terpandai menari (ronggeng), kotakan pangbarep petakan sawah yang dekat kpd sumber air"
626,baruntak,"acak-acakan, berantakan, lambit, dsb"
627,baruten,"pusing, rungsing (orang yg baru bangun tidur karena terganggu)"
628,basa,bahasa
629,basa cohag,"bahasa yang dipergunakan utk binatang, ketikata orang yang berbicara itu sedang sangat marah"
630,basa hirup,bahasa sehari-hari
631,basa lancara,bahasa bebas (bahasa percakapan sehari-hari)
632,basa lemes,bahasa halus
633,basa lisan,bahasa lisan
634,basa loma,"bahasa wajar, bahasa kasar, salah tingkah karena pikirannya tibatiba terganggu"
635,basa paeh,"bahasa mati, bahasa yang sudah tidak dipakai lagi"
636,basa ugeran,"bahasa terikat, puisi"
637,basana,"ceritanya, katanya"
638,basangkal,"bandel, membangkang thd orang tua"
639,baseuh,"basah, berair"
640,basi,"piring besar, tempat nasi atau sayur"
641,basilat,"licik, tidak enak perasaan karena udara panas"
642,basisir,"pesisir, pantai"
643,baskara,matahari
644,basuki,selamat
645,"batan, tibatan",daripada
646,batang,"tambak, pematang, pemburu yang bersenjatakan tombak"
647,batara,"gelar para dewa, keturunan dewa"
648,batek,"tarik, mencabut, menghunus pedang, golok, bertumbuh lebih tinggi dan besar (anak kecil)"
649,bati,"laba, keuntungan yang diperoleh dr berdagang"
650,bating,bakating
651,batok,tempurung
652,batok bulu eusi madu,orang jelek
653,batok kohok piring semple,"barang, perabotan yang tidak berharga, negara berantakan akibat perang"
654,batok ngisang,"sebuah alat dr tempurung gunanya utk menakut-nakuti lingsang,"
655,batur,dgn kita
656,bau badot,bau kambing jantan
657,baung,ikan lele
658,baur,campur
659,"bawah, ngabawah","menjajah, memerintah, bawahan, negara, daerah orang yang diperintah: di bawah tangan, tanpa saksi resmi"
660,bay,kata utk tali-tali yang bergantung
661,"baya, bahya","bahaya, sederhana"
662,"bayabah, ngabayabah","berceceran (benda cair, air, darah, dsb)"
663,bayah,paru-paru
664,"bayak, ngabayak",banyak berserakan diatas tanah misal bunga atau buah-buahan
665,bayangkang,"banyak uratnya spt mangga wangi, mangga bacang, dsb"
666,bayatak,berserakan
667,bayawak,biawak
668,bayem,bayam
669,bayeungyang,"gerak, perasaan tidak enak karena ada sesuatu yg mengkhawatirkan"
670,bayong,anak ikan gabus
671,bayongbong,kerangkata likar
672,bayu,angin
673,bayuhyuh,gemuk tetapi pantas
674,"bbaledog, babaledogan","lempar, main lempar-lemparan atau melakukan suatu usaha barangkali ada hasilnya (untung-untungan)"
675,beak,"habis, tak bersisa"
676,bear,pera
677,bebed,ikatan yang besar
678,bebegalan,permainan anak-anak
679,bebegig,orang·orangan
680,bebek,remuk
681,bebel,kemaluan laki·laki
682,bebelakeun,penyakit pd telapak kaki
683,bebeletokan,kantung udara pd ikan
684,bebeluk,hama ulat yang sukata melubangi batang padi
685,bebencé,burung puyuh jantan
686,"bebencah, ngabencah","lacur, mata keranjang"
687,bebene,"pacar, tunangan"
688,bebeng,tidak ada pinggangnya
689,"bebengkang, ngabebengkang","telentang bukan di tempat tidur (yg kecapaian, yg meninggal dsb):"
690,bebengkung,kain panjang (biasanya warna merah) pengikat perut orang yang baru melahirkan)
691,bebengok,mukata (orang)
692,bebenjo,mengalihkan pikiran atau perhatian anak agar menjadi senang
693,bebenjon,"main-main, tidak sungguh-sungguh"
694,beber,bagian sungai yang tidak mengalir
695,beber layar tarik jangkar,berlayar
696,"beberah, ngabeberah",menghibur utk menghilangkan rasa susah atau sedih
697,beberenjén,senang berdan dan bersolek (orang yang sudah tua)
698,beberut,kodok yang senantiasa berbunyi setelah hujan berhenti pd malam hari
699,bebes,"mencari ke sana ke mari, melewati"
700,bebesaran,murbai
701,bebeték,"dekorasi panggung, pekarangan yang sedang mengadakan pesta"
702,becek,cacad sedikit
703,"becir, ngabecir",lari (biasanya karena takut)
704,becis (tiis becis),sangat dingin
705,becus,dapat
706,bedah,bobol
707,bedang,bandel
708,bedas,besar tenaga
709,bedegel,ngabedegel
710,bedegong,bedang
711,bedo,batal
712,bedog,golok
713,bedong,ngabedong
714,bedug,beduk
715,bedul,babi hutan
716,begéng,sangat kurus
717,begér,mulai timbul rasa birahi
718,begal,rampok
719,begalan pati,berkelahi memperebutkan nyawa
720,begang,kurus
721,"begbreg, ngabegbreg",bertumpuk-tumpuk (kayu bakar)
722,begeng,sangat kurus
723,begog,kera tua
724,begu,"babi hutan, bagong"
725,begug,"dapat, bisa"
726,begung,aga bungkuk dan kurus
727,beieng,"mengembung besar karena busung japar, hamil tua"
729,beja,"berita, kabar"
730,"bejer, dibejerbeaskeun",diterangkan sampai jelas betul
731,bekéh,terbukata sedikit kulitnya (mis salak)
732,bekén,terkenal
733,"bekas, ngabekaskeun","membunyikan senjata api, melepaskan tembakan"
734,bekeh,"terbukata sedikit kulitnya (mis: salak, pisang rebus, dsb)"
735,bekel,"bekal (uang, makanan, dsb)"
736,"bekem, ngabekem","menutup mulut orang lain agar tidak dapat berbicara, melarang mengeluarkan pendapat seeara bebas"
737,beken,"terkenal, termasyhur"
738,beker,burung rawa
739,"bekik, ngabekik",berjalan sambil menunduk pd jalan yg mendaki
740,"bekok, ngabekok",mengentuti orang lain
741,"bekuk, ngabekuk","mengekang kuda, membekuk, menangkap orang"
742,belék,ngabelék
743,belél,"yang sudah hampir habis warna aslinya karena sering dicuci, dijemur (pakaian)"
744,"belebes, bebes",terperosok
745,belecen,telanjang bulat dgn tiba-tiba
746,belecet,melarikan diri
747,beledag,utk suara senjata api
748,"beledig, ngabeledig",mengejar terus
749,beledug,kata utk benda yang meledak keras
750,beleger,masih utuh
751,belegug,tidak tahu sopan santun
752,belejag,kuat
753,belejog,kabelejog
754,belekék,kulit mentimun yang sudah tua (bijinya sudah dikeluarkan utk bibit)
755,belekok,nama sejenis burung rawa
756,belekuk,kata utk kaki masuk lumpur: ana - teh nu leumpang nyorang leutak yang berjalan itu tiba-tiba kakinya masuk ke lumpur
757,belendok,karat tembakau yang melekat pd pipa
758,belengéh,sedikit terbuka
759,belengong,dungu
760,belengur,cukup belengur
761,belenong,bentuk kubah
762,belentuk,katak besar yang dapat mengembungkan perutnya
763,belenyéh,"kata utk tersenyum simpul, mesem"
728,belesat,melesat
764,belesok,ngabelesok
765,belesur,belesat
766,belet,bodoh
767,beletek,"kpd benda tipis yang pecah, retak"
768,beletok,bunyi benda yang patah
769,beletuk,kata utk suara yang meletus (bitu) peletuk balon teh bitu meletuslah balon itu
770,belewek,kata utk memasukkan sesuatu ke dalam mulut
771,belewer,kata utk melempar (beledog)
772,belewuk,"kotor oleh debu, karena bencut jarang mandi"
773,belik,belikan
774,beling,beling
775,belo,anak kuda
776,belok,becek
777,beloy,"loyo, lemah (orang), lembek, tidak keras (gula merah)"
778,beluk,cara menyanyi yang lebih sering mengutamakan keras dan panjangnya suara
779,belukar,akibat
780,bencah,belah
781,bencah,"belah, pecah"
782,bencar,pecah berantakan
783,benclang-benclung,"berbicara ngawur spt anak kecil, spt orang gila"
784,bencoy,"buah mentega: isinya merah, barang yang berbentuk kubah"
785,bencut,benjol
786,bendé,"gong kecil gunanya utk memberi tanda, isyarat"
787,bendéng,"bermusuhan tidak saling bertanya sebab sama-sama mempunyai rasa tidak suka, saling membenci"
788,bendeléh,ngabendeleh
789,bendil,"bentol-bentol, bintik-bintik pada badan, susah belajar, kabelet ingin buang air besar, ditahan"
790,bendu,marah
791,bendul,ngabendul
792,bener,benar
793,beng,berangkat atau pergi : beng kata ditu
794,bengang,penyakit kotor
795,bengep,mukata sembam karena ditinju atau disengat tawon dsb
796,benggul. ngabenggul,bendul
797,bengkah,retak
798,bengkeng,mudah terserang penyakit
799,bengker,pengikat sesuatu yang disambung (besi)
800,benglcang,ngabengkang
801,bengsal,useup bengsal
802,benguk,bengkung spt paruh burung betet
803,benjut,"benjut, benjol"
804,benten,"beda, tdk sama"
805,bentik,"bentik (agak melengkung, terbang dianggap bagus, mis jari"
806,benum,dibenum diangkat menjadi pegawai negeri
807,ber,kata utk hiber (terbang)
808,bera,dikeringkan atau dibiarkan tidak digarap (tanah
809,berebes,rembes
810,berebet,kata utk lumpat (lari)
811,beredeg,kaberedeg
812,beredel,berderet ke bawah
813,"bereg, ngabereg","bersama-sama menyerang lawan, mis pd sepak bola"
814,berego,cadar
815,berek,dapat
816,berelong,belang-belang dengan banyak warna hitamnya
817,berengbeng,kata utk lumpat (lari)
818,berengkes,membawa bermacam-macam barang khususnya makanan dengan cara sembunyi-sembunyi
819,berengseng,matang terpaksa karena terlalu besar apinya
820,berenuk,tempat pakaian yang terbuat dari kain dan memakai ikatan sebagai penutupnya
821,beresel,"kata utk barang lembek, kecil yang keluar secara di pijit"
822,beresin,bersin
823,beret,asli
824,berewit,sering sakit
825,bereyek,kata utk berkumpul (berebutan) secara mendadak
826,berik,kejar
827,berod,ikan belut
828,berod,lebih dr keriput (kulit)
829,"berok, diberok","disimpan dalam air yg bersih (ikan-ikan kecil sebelum dimasukkan ke dim kolam), ditahan dlm penjara"
830,berseka,mementingkan kebersihan dan kesehatan tubuh dan rumah tangga
831,berungkak,meluap
832,besek,kabesekan
833,besem,agak basah
834,beser,beser
835,beset,dibesot
836,"besrat, bengsrat ","janda tapi masih perawan, sudah menikah namun belum melakukan hubungan biologis"
837,bet,kata utk potong (patah)
838,betah,kersan
839,"betah, dibetahkeun",sedang mujur
840,bete,"belah sedikit, robek sedikit kulitnya sehingga terlihat isinya"
841,"betek, bebetek","pakaian butut yg sudah dipakai lap penyeka barang yg kotor, orang yg suka disuruh mengerjakan pekerjaan yg kotor-kotor"
842,betok,nama sejenis ikan rawa
843,betot,tarik
844,"betrak, ngabetrak",kena sinar mata hari pd waktu panas terik
845,"betrik, ngabetrik","menjepret, menjepret dgn bambu yg dilengkungkan"
846,betus,meletus
847,beubeung,usai
848,beubeur,setagen
849,beubeureuh,pacar
850,"beubeut, ngabeubeutkeun",membantingkan dgn sekuat tenaga dgn maksud agar rusak
851,beueus,bengkak spt mengandung air (pd kaki dan muka)
852,beueuy,agak lembek
853,beuheung,leher
854,beukah,mekar
855,beuki,makin
856,beulah,belah
857,beuleugeunjeur,seubeuleu
858,beuleum,bakar
859,beuli,beli
860,beulit,belit
861,beunang,dapat
862,beunceuh,jangkrik kecil
863,beuneur,berisi
864,beungeut,muka
865,beungeuteai,permukaan air
866,beunghar,kaya
867,beunta,melek
868,beunteur,"ikan kecil yang terdapat disungai, disawah"
869,beunyeur,"menir, bubuk beras"
870,beurang,siang
871,beurat,berat
872,beureum,merah
873,"beureuy, kabeureuyan","ketulangan, tersangkut duri ikan atau tulang pd tenggorokan atau tekak"
874,beurit,tikus
875,beusi,besi
876,beuteung,perut
877,"beuweung, meuweung",mengunyah
878,bewara,"pengumuman, pemberitahuan"
879,bewok,jangkrik kecil
880,bewos,bewok
881,beyetek,lembek sekali
882,beyetuk,kotor oleh debu
883,"bia, sabia-bia",semau-maunya
884,biantar,pidato
885,"bias, katambias","tersesat di laut, lain sampai ke tempat lain"
886,bibilas,"buah-buahan, makanan manis yang dimakan setelah selesai makan (cuci mulut)"
887,bibilintik,usaha sedikit-sedikit dgn tekun
888,"bibira, ngabibira",menakut-nakuti menghalang-halangi
889,bibis,menciprati nasi yang sedang ditanak dgn air agar tidak terlalu keras
890,bibliotik,perpustakaan
891,bieu,baru saja
892,bigal,blasteran keledai dgn kuda
893,"bigbrig, ngabrigbrig",lari tidak begitu kencang
894,"bigeug, ngabigeug",tidak dapat bicara karena malu atau takut
895,"bihari, bihara-bihari",dahulu kala
896,bihbul,sejenis kayu gunung
897,biji katapang,kue kering dr tepung terigu
898,bijil,keluar
899,bikang,perempuan
900,"bikeun, mikeun",memberikan
901,biko,bodoh
902,bilang,milang
903,bilatung,belatung
904,bilih,kalau-kalau
905,bilik,bilik
906,bilik caboi,dinding pendek kira-kira setengah tinggi badan
907,bilintik,bibilintik
908,biluk,belok
909,bilulungan,sabilulungan
910,bina,bimbing
911,binang,tumbak binang
912,binarung,dibarengi
913,bincang,dibincang
914,bincurang,tulang kering pada betis
915,bingah,gembira
916,bingbang,bimbang
917,bingbin,pisang hutan
918,bingkong,bengkok
919,binih,benih
920,binong,payung
921,bintih,ngabintih
922,bintinu,pohon (daunnya seperti daun waru
923,bintit,tebal seperti bengkak (pelupuk mata)
924,binus,pinus
925,birat,berlarian dan kabur
926,bireuk,tidak tahu
927,bireungeuh,lihat
928,biribit,kata utk pergi (orang yang banyak)
929,birigidig,ngabirigidig
930,birintik,bibirintik
931,birit,pantat
932,biruluk,pentil kelapa
933,birus,burintis atau cocor bebek (tumbuhan)
934,biruyung,kabiruyungan
935,bis,hampir
936,bisbul,bihbul
937,bisi,kalau-kalau
938,bitis,betis
939,bitotoma,perang
940,bitu,meletus atau meledak
941,bitur,terbukata rahasia
942,biuk,bau yang tak enak yang menyebabkan bau busuk
943,biung,ibu
944,biwir,bibir
945,blak,kata utk menunjukkan membuka
946,blek,kata utk jatuh
947,bles,kata utk menunjukkan tertancap dalam
948,blok,kata utk tumpah
949,blokadeu,blokadde
950,blug,kata utk jatuh
951,"bo, beu",dikatakan utk menunjukkan rasa heran
952,"boa, boa-boa","boa, boa-boa barangkali"
953,bobo,lapuk
954,bobojong,jajirah
955,bobok,mobok
956,boboko,bakul
957,bobokong,bokong
958,boboleh,berterus terang menyatakan tidak sanggup melaksanakan perintah
959,bobontot,bontot
960,bobor,bukata puasa
961,boboret,belepotan
962,bobos,kentut
963,boboso,ikan seperti gabus
964,bobotoh,orang yang memberi semangat kepada orang yang sedang mengadu kekuatan
965,bobotok,masakan dari daging cincang
966,bocok,penuh dengan bekass patukan dan berdarah
