6573,"teba, neba","sebar, banyak, menghampar"
6574,tebak,tiup
6575,tebeh,"sebelah, arah"
6576,"tebeng, nebeng, tetebeng","tumpang, bonceng, menumpang, ikut kendaraan orang lain, tabir, penghalang"
6577,tebih,jauh
6578,"tebuk, nebuk","kena, mengenai"
6579,"tece, tete, tetecean","injakan dgn ujung jari, tempat utk menginjak yg besarnya kira-kira cukup utk ujung kaki"
6580,tedak,keturunan
6581,"tedun, tedunan","tepat, penuh, memenuhi, menepati janji"
6582,tees,"jadi basah, lembab"
6583,teg,ingatan atau datangnya sangkaan
6584,"tega, tegang pati","sampai hati, mempertaruhkan jiwa, berani mati"
6585,"tegal, tegalan",padang
6586,tegar,"keras (gula), lari cepat"
6587,tegek,makan
6588,"tegel, negel","potong, memotong"
6589,tegep,tampan
6590,teger,"tabah, pancing yg dipasang ditancapkan di pinggir sungai"
6591,teges,jelas
6592,"tegtog, negtog","pantul, memantul shg mengenai sesuatu secara tdk sengaja"
6593,teguh,"kuat, tebak, terka"
6594,teh,"bahan yg diseduh utk minuman, menununjukkan yg sudah diketahui, menekankan, ciri khas dlm bahasa sunda"
6595,tehel,"ubin, jubin"
6596,"teja, teja-teja sukalaksana","cahaya, kata sapaan kpd orang yg baru berjumpa di kesusastraan wayang"
6597,tejeh,terjang
6598,"teka,  tinekanan, nekanan","sampai, tercapai, menepati, memenuhi"
6599,"teka, sateka-teka, satekata polah","dapat, sedapat-dapatnya, berusaha sepenuhnya"
6600,teka-teka,serangga yg sayar kerasnya mengkilap berwarna baur hijau dan merah
6601,teke,jentik di kepala
6602,"tekem, satekem","genggam, ukuran sepanjang genggaman"
6603,"teken, teteken","tekan, tongkat"
6604,"teker, paneker","pantik, pemantik"
6605,tekes,tutup kepala penari topeng
6606,teki,sejenis rumput yg berumbi
6607,"tekin, juru tekin","gambar, juru gambar"
6608,teko,cerek dari tanah
6609,tektek,sirih pinang selengkapnya dilipat siap utk dimakan
6610,tekuk,bengkok
6611,tel,"kata utk lekat, nempel"
6612,tela,tanah rekah krn musim kemarau
6613,"telah, katelah","sebutan, nama, mendapat sebutan"
6614,"telas, nelasan","habis, membunuh"
6615,teleb,mendalam
6616,telebug,keranjang bambu yg rapat dan halus anyamannya
6617,teleg,telan
6618,telejeg,kata utk yg tiba -tiba dapat berjalan kembali
6619,"telek, ditelek-teleki","teliti, cermat, dilihat sangat teliti"
6620,telekin,taikin
6621,telekung,kerudung
6622,"telenden. tetelendenan, talandan-telenden",berjalan kian kemari dnglucunya
6623,"teleng, diteleng","telang, bunga telang, juling, bunyi, aksara sunda diberi tanda untuk bunyi huruf e"
6624,telenges,"sadis, kejam"
6625,telenyeng,lari dgn tiba-tiba
6626,"teler, kateler-teler","lupa, terlupakan"
6627,"teles, patelesan","basah, kain basahan"
6628,telih,tembolok
6629,telik,"awas, teliti"
6630,"telon, ditelon","campuran, dicampur"
6631,"telu, mentelu","tiga, bertiga"
6632,teluh,"guna-guna utk membuat orang lain sakit  atau mati, nama penyakit"
6633,tema,"sambung terus, lanjut, hubung"
6634,temah,akibat
6635,"tembal, patembal-tembal","sahut, jawab, berashutan"
6636,tembang,jenis cara menyanyi yg iramanya bebas
6637,"tembong, tembong gelor",tampaknya dekat tapi jikata didatangi ternyata jauh karena jalan melingkar-lingkar
6638,"tembrak, nembrak","terbuka, terbuka"
6639,tembres,jelas-jelas
6640,temen,benar-benar
6641,"temon, sapatemon","jumpa, sanggama"
6642,tempas,"timpal, berbicara bergantian, besahutan"
6643,tempo,"tengok, jenguk"
6644,"tempuh, katempuhan","serang, harus mengganti atau memperbaiki karena kita salah"
6645,"temu, panemu","dapat, ilmu yg didapat sendiri, pengalaman"
6646,tendok,cocok hidung
6647,"teng, tung-teng","kata utk berjalan atau lari, lari ke sana ke mari"
6648,"tengah, nengah","paruh, perdua, mengambil bagian setengah dari hasil garapan"
6649,tengange,tengah hari
6650,tenga-tengo,melongok ke sana ke mari
6651,tenge,suaranya kecil
6652,tengek,"siput darat yg sukata nempel di pohon, daun, dsb"
6653,tengen,kanan
6654,"tenggang, nenggang","pencil, terpencil"
6655,tenggek,leher
6656,"tenggel, nenggel","tepat, mengenai, tepat sekali"
6657,tenggeng,pantat agak kebelakang sehingga pinggang tampak melengkung
6658,tengger,teliti
6659,tenggor,"lempar, lanting"
6660,"tengi, tengik",minyak goreng atau makanan berlemak yg baunya tdk enak karena sudah lama
6661,"tengkas, rengkas",sepak atau sapu kaki sampai jatuh
6662,tengkep,"tekan, tutup"
6663,tengteng,"tungging, bertih diberi gula dibuat persegi-persegi"
6664,"tengtet, negtet","timbul kecil, timbul keluar sedikit"
6665,tengtrem,tenteram
6666,tenjo,lihat
6667,tenjrag,hentak
6668,"tenong, tetenong",tempat makan berupa anyaman bambu bertutup
6669,tep,kata apabila terkena panas
6670,"tepa, katepaan","tenun, jangkit, terjangkit"
6671,"tepak, nepak","tepuk, menepuk"
6672,tepang,"berjumpa, kenal"
6673,"tepi, nepi","sampai, tiba"
6674,"tepi, tepas","serambi, keranda"
6675,tepis wiring,"kampung yg sangat jauh dari dari kota, pedalaman"
6676,teplak,jiplak
6677,tepok,tepuk
6678,tepung,"jumpa, taut, temu"
6679,tepus,tumbuhan hutan berumbi batang
6680,ter,kata utk bergetar
6681,terah,keturunan
6682,terap,"tempel, lekat"
6683,teras,"terus, sebutan galian pasir yg mengandung kapur"
6684,"terbang, terebang",rebana
6685,tere,tiri
6686,tereb,benam (ke benda cair)
6687,teregos,tutup kepala yg dibalutkan spert iserban
6688,teregteg,berondong
6689,tereh,"lekas, cepat"
6690,terejel,"gelinjang, keluar dari tempat yg sempil atau pegangan yg kuat"
6691,terekel,kata utk memanjat
6692,terelek,kata utk benda kecil bergerak menggelinding
6693,tereleng,kata utk lari
6694,"teren, diteren-teren","desak, didesak dgn berbagai pertanyaan"
6695,teretet,"kata jikata tiba-tiba terpikirkan, kata utk suara terompet"
6696,terkadang,kadang-kadang
6697,terong,terung
6698,tes,kata utk bunyi benda kecil yg patah
6699,"tetapi, tapi",tetapi
6700,"tete, nete","titi, injak, menginjak"
6701,tetebah,"membereskan, menyiapkan kamar atau tempat pesta"
6702,tetedeng,"tabir, penghalang"
6703,teteg,"tabah, jejal"
6704,teteh,panggilan kpd kakak perempuan
6705,"tetek, netek, ditetek, tetek bengek","terjal, pendakian yg terjal, perinci, dijelaskan sampai hal yg sekecil-kecilnya"
6706,tetekan,tongkat
6707,tetekon,aturan patokan
6708,tetel,tekan
6709,tetela,jelas
6710,tetelar,tempat yg agak tinggi dr keadaan sekitarnya
6711,tetelepek,sukata banyak bertanya
6712,tetelo,nama wabah penyakit
6713,"tetep, netepan","tetap, sembahyang"
6714,teter,tdk tahan
6715,tetes,pembicaraannya beres dan jelas
6716,"teu, henteu",tidak
6717,teuas,keras
6718,teugeug,sentak
6719,"teuhak, kateuhak","dadak, berlaku mendadak"
6720,teuing,"terlalu, entah, amat sangat"
6721,"teukteuk, neukteuk","potong, memotong"
6722,teuleum,"selam, menyelam"
6723,"teumbag, teumbrag","langgar, tabrak, menabrak"
6724,"teumbleuh, neumbleuhkeun",menjatuhkan kesalahan kpd seseorang serta harus menanggung akibatnya
6725,"teundeun, neundeun","simpan, menyiman"
6726,"teundeut, titeundeut",jatuh tertunduk
6727,"teunggar, neunggar","langgar, tabrak, menabrak"
6728,teunggeul,pukul
6729,teungkeur,hasil asahan pisau yg kurang ramping shg lekas tumpul
6730,teungteuingeuh,sampai hati
6731,teupa,tempa
6732,teurab,sendawa
6733,teurak,"lut, makan"
6734,teureugeus,gaya berbicara cepat dan keras
6735,teureuh,keturunan
6736,teureup,sejenis keluih yg tumbuh di hutan
6737,teureuy,telan
6738,teuteul,tekan
6739,tewek,tikam
6740,ti,dari
6741,"tiap, tiba, tibang",sekedar
6742,tiasa,"dapat, bisa"
6743,"tiban, nibankeun","jatuh, putus, menjatuhkan"
6744,"tibar, tipar",bisul besar bermata banyak
6745,tibra,nyenyak
6746,ticatrok,terantuk dagu
6747,tideresa,"kena sangka, terkena sangkata (tuduhan)"
6748,tideuha,"kena sumpah serapah, kecewa"
6749,tidikes,tergeliat
6750,"tigas, nigas","tetak, potong, memotong"
6751,tigerat,"kurang sekali, paceklik"
6752,tigin,teguh (kpda janji)
6753,tihang,tiang
6754,tihothat,"bekerja keras, sibuk"
6755,tihul,kayu bakar besar yg dibiarkan membara ditungku utk menyalakan api lain kali
6756,tiir,tusuk
6757,tiis,"dingin, sejuk"
6758,tijalikeuh,"tergeliat, terkilir"
6759,tikel,"lipat (utk tali, lidi, dsb)"
6760,tikoro,kerongkongan
6761,"tikreuh, nikreuh","berjalan lamlbat tapi mantap, agar tdk lekas lelah"
6762,tiktikbrek,"sakit-sakitan, sebentar sembuh sebentar sakit"
6763,tikukur,burung tekukur
6764,tikur,tempat air terbuat dari upih yg dicekungkan
6765,"tilar, nilar, katilar","meninggalkan, ditinggal, ketinggalan"
6766,"tilas, patilasan","bekas, peninggalan sejarah, tebas"
6767,tilem,"terbenam, tenggelam"
6768,tileng,juling
6769,tilep,"lipat (utk kain, pakaian, tikar, kertas, dsb)"
6770,tilu,tiga
6771,"timbal, timbalan, panimbal","perintah, teko teh, poci"
6772,timbel,nasi yg cara membungkusnya digulung utk bekal perjalanan jauh
6773,timbir,"di sisi, di pinggir yg memungkinkan jatur"
6774,timbreng,"tenang, tentram"
6775,timbul,"muncul, lempar"
6776,"timburu, timburuan","syak wasangka, cemburu"
6777,"timpah, nimpahan",membayar lebih dulu sebelum barang yg dibeli diterima
6778,"timpug, timbul, ditimbug","dilempat dgn benda yg berbugkah berat, lumpur, dsb"
6779,"timu, nimu, satimu-timu","menemukan, mendapatkan, sedapat-dapatnya"
6780,timus,masak (khusus utk nasi)
6781,tina,"dari, daripada"
6782,tincak,"injak, langkah"
6783,tindes,tindas
6784,"tineung, nineung",terkenang pd yg jauh atau telah tiada
6785,"tingal, titinggalan","lihat, penglihatan, pemandangan"
6786,tingali,"lihat, tahu"
6787,tinggang,"timpa, pukul"
6788,"tinggar, paninggaran","senanpan, bedil, pemburu yg bersenjatakan senapan"
6789,"tinggur, ninggur",memukul-mukul tangkai bunga enau yg akan disadap agar banyak niranya
6790,"tingkeb, tingkeban",dinding bagian depan warung yg dapat dibukata spt tingkap
6791,tingker,kepung
6792,"tingkes, tingkesan",contoh corak tenunan
6793,tinimbang,daripada
6794,tinun,tenun
6795,tinyuh,"seduh, campur benda cair"
6796,tirem,"tiram, kerang"
6797,tirilik,cara berlari anak kecil atau berulir dgn cepat benda kecil
6798,tiris,dingin (karena udara) iklim atau kena air hujan
6799,tiron,tiru
6800,tiruk,tusuk
6801,tisi,tisik
6802,tisuk,"nama pohon ramping tinggi daunnya agak berbulu, bulat, lebar, bisa dipakai pembungkus"
6803,titah,perintah
6804,titen,"teliti, sukata memperhatikan"
6805,titih,"hati-hati, tdk tergesa-gesa"
6806,titinggi,kaki seribu (binatang berbuku-buku yg banyak sekali kakinya)
6807,"titingkueun, titingkuheun",kejang otot kaki karena terlalu
6808,titiplik,sejenis burung manyar
6809,"titir, nitir",bertalu-talu
6810,titiran,burung ketitir
6811,"titis, titis tulis","nasib, suratan"
6812,titit,"anak itik, kemaluan anak laki (bahasa anak-anak)"
6813,tiung,"tudung, kerudung, tutup"
6814,tiwas,"tewas, mati, celaka"
6815,tiwu,tebu
6816,tiwuan,"tabuan, nama serangga besar yg sukata menyengat"
6817,"toa, ua",pak tua
6818,tobas,piring alas
6819,toblong,"bolong, berlubang"
6820,tobros,tembus
6821,todel,"sentuh, terlanggar sedikit"
6822,toel,gamit
6823,togag,tonjol
6824,"togel, nogel",terselip dan menyembul sedikit
6825,togencang,"pikulan tapi hanya satu gantungan, agar seimbang  bagian yg kosong ditekan batangnya atau batangnya lebih memanjang"
6826,togmol,langsung
6827,"togog, nogog",mencari makanan sesajen
6828,"toh, toh pati",mempertaruhkan (nyawa)
6829,tojalah,berlawanan
6830,"tojo, nojo","mengarah kpd sasaran (main kelereng), menyorot"
6831,tojos,tusuk
6832,tokecang,"nama permainan anak-anak, berpegangan tangan berhadapan lalu berbalik menjadi berbelakangan"
6833,"toker, noker",menggulirkan sedikit dgn kaki
6834,"tolad, nolad","cuat, tonjol, mencuat"
6835,"tolas, nolas","tega, sampai mati"
6836,"tolih, nolih","perhatian, memperhatikan"
6837,"tolog, nolog",berjalan di kegelapan tanpa penerangan
6838,tolok,"pikulan keranjang tertutup spt yg dipergunakan pedagang sayur, dsb"
6839,tolol,"bungkul buah jagung, tonjol, bodoh"
6840,tolol,titik besar
6841,tolombong,sebutan yg rapat anyamannya
6842,"tolong, panolong",tanda bacaan pd huruf sunda yg membentuk bunyi
6843,"tolonjong, titolonjong",berjalan terhuyung-huyung
6844,"tomada, tamada",minta maaf
6845,tombok,rugi
6846,tompel,noktah hitam yg besar pd pipi
6847,tomper,akhir
6848,"tompo, ditompokeun",didekatkan dlm berbicara atau berbisik
6849,tonaga,"kokoh, kuat"
6850,tonggar,tonggos (gigi)
6851,tonggeng,tungging
6852,tonggeret,tengkiki
6853,tonggong,punggung
6854,tonggoy,"khusyuk, asyik"
6855,tongo,tungau
6856,tongtak,"bunga lempuyang, tarikan sekuat tenaga"
6857,tongtolang,buah nangkata yg masih kecil
6858,"tongtot, nongtot","sembul, menembul"
6859,tonjok,"tinju, meninju, kebetulan"
6860,toong,teropong
6861,topek,bakat
6862,topo,"serbet, sapu tangan utk membungkus pakaian, dsb"
6863,torad,pendek utk pakaian
6864,torak,"ramal, nujum"
6865,torek,tuli
6866,torog,tambahan uang utk barang yg dipertukarkan
6867,"torojog, torojogan","dgn  tiba-tiba, langsung"
6868,torojol,kata utk datang dgn tiba-tiba
6869,"toroktok, poroktok","bunyi ketukan beruntun, gemeletuk gigi, karena kedinginan atau ketakutan sekali"
6870,torolong,kata utk benda bulat yg menggelinding atau lari cepat bagai menggelinding
6871,torombel,"cat atau warna yg tidak merata, teromol"
6872,"toron, noron","runtun, beruntun, berturut-turut"
6873,"torong, norong-norong",berkata keras sambil memabndang karena marah
6874,torotot,kata untuk bunyi terompet yg keras dan berat
6875,torowongan,terowongan
6876,"torta, torta gawe",diharuskan melaksanakan tugas berat
6877,tosclong,"berlubang, tembus"
6878,totog,tohok (dgn benda bulat panjang dan tumpul)
6879,totonde,"tanda, alamat yg akan terjadi"
6880,totopong,ikat kepala
6881,"totor, ditotor",diminum langsung dari botol atau dari cereknya
6882,totos,"tembus, bolong"
6883,toweksa,sukata memeriksa dan merawat dgn cermat
6884,towong,"lowong, kosong"
6885,"treng, kentreng",kata utk bunyi kecapi
6886,"trong, kentrong",kata utk bunyi kentongan
6887,tuang,"makan, kata ganti kepunyaan orang kedua dlm kekerabatan"
6888,tuar,tebang
6889,tubles,tikam
6890,tuda,akar kata dr atuh da (karena sebab)
6891,"tug, tutug","sampai pd, sampai pd, sampai selesai"
6892,tugar,"gali, bongkar"
6893,tugel,"potong, penggal"
6894,tugenah,"sedih, sakit hati"
6895,tuggara,"menderita, mendapat susah atau sedih amat sangat"
6896,tugur,"jaga, tunggu"
6897,tuh,kata pengganti dr itu
6898,tuhu,"setia, taat"
6899,tuhur,"tohor, kering"
6900,tujul,"ditujukan, alamat"
6901,"tukeur, patukeur","tukar, tertukar"
6902,tukik,pendek (baju)
6903,tukil,"petik (bagian cerita, kalimat dari sebuah buku, ajaran, dsb)"
6904,tuksel,"sering kali, lagi-lagi"
6905,tukuh,tdk mau diganti dgn yg lainnya
6906,tukung,tak berekor
6907,tulad,"contoh, teladan"
6908,tulah,pembalasan
6909,tulak,palang pintu atau kancing pintu
6910,tulale,belalai
6911,tulaten,"mengurus dgn baik-baik, memelihara dgn cermat"
6912,tulus,jadi (pekerjaan)
6913,tuluy,"lalu, terus"
6914,tumalapung,sia-sia
6915,tumang,warna bulu anjing
6916,tumaninah,"senang tdk diburu-buru, santai"
6917,tumbak,tombak
6918,tumbal,"syarat utk menjaga malaperaka, kurban"
6919,tumbila,kutu busuk
6920,tumbu,"sambung (benang, tali, dsb)"
6921,"tumbuk, numbuk","tinju, meninju, kebetulan"
6922,tumpak,naik (kendaraan)
6923,tumpal,bagian hiasan yg membujur pada kain sarung
6924,tumpeng,nasi yg diberi bumbudan dikukus bersama lauk-pauknya
6925,tumpes,tumpas
6926,"tumpi, numpi",mengurung diri dlm kamar tak mau dijumpai orang
6927,tumpur,punah
6928,tumur,"ikut, menurut"
6929,tuna,kurang
6930,tundagan,"tangga, undak-undakan"
6931,tunduh,"rasa kantuk, mengantuk"
6932,tundun,rambutan yg bulu-bulunya pendek sekali
6933,tundung,usir
6934,"tunggelis, tunggilis",pangkal batang pinang sisa tebangan
6935,tunggeu,sebutan kumbang yg sering terdapat dlm pohon enau yg membusuk
6936,tunggir,bagian ekor unggas yg banyak lemaknya
6937,tunggul,pangkal batang
6938,tungguruwisen,bisul kecil pada bibir mata
6939,tungi,tdk ramah
6940,tungkep,datang dari mana-mana ke suatu tempat
6941,tungkul,menunduk
6942,"tungkup, nungkup",menutup dgn telapak tangan dicembungkan
6943,"tungkus, nungkus","bungkus kecil, membuat bungkusan kecil dgn ujung sapu tangan"
6944,tungtek,"tegak, terjal"
6945,tungtik,"cari, teliti"
6946,tungtun,tuntun
6947,tungtut,"angsur, sedikit demi sedikit"
6948,tunji (asal kata sataun hiji),setahun satu
6949,tuntun,"ujung, kaki langit"
6950,tur,"serta, kata tambahan pula"
6951,turih,toreh
6952,turta,padahal
6953,turub,tutup
6954,turubuk,"terubuk, ikan yg biasa diambil telurnya"
6955,turubus,"tebu putih, diambil yg masih kelopak utk disayur"
6956,turucing,teka-teki
6957,turugtug,turun terjal
6958,turug-turug,tambah pula
6959,turuktuk,bunyi genderang terdengan dr jauh atau bunyi mengunyah makanan keras
6960,turundul,"tak berbulu, hampir tak berbulu (anak ayam, dsb)"
6961,"turus, tuturus","tonggak, rambatan (kacang panjang, buncis, dsb)"
6962,turusi,"terusi, bahan utk menjernihkan air"
6963,turuwisen,sama dengan kata tungguruwisen
6964,turuy,tandan
6965,tutas,"habis, selesai"
6966,tutu (tungtut),"menyimpan berangsur sedikit demi sedikit, menumbuk padi"
6967,tutug,"tamat, sampai pd akhirnya"
6968,tutuh,tebas
6969,tutung,hangus
6970,"tutur (tuman), nuturkeun","terbiasa, mengikuti"
6971,tuturubun,"turun dgn cepat, terjun"
6972,tutut,siput
6973,tuur,lutut
6974,tuus,tak berair tapi tdk kering
6975,tuweuw,nama burung yg berbunyi malam hari spt namanya
6976,tuwuh,tumbuh
6977,tuwung,pinggan besar
6978,tuyun,"papah, bimbing"
6979,ua,toa
6980,"uar, diuar-uar","siar, sebar, disebar-sebarkan"
6981,ubar,"obat, utk menyembukan penyakit"
6982,"ubek, ngubek","galau, kacau, mengacau"
6983,"ubeng, ngubeng","putar, berputar, berjalan keliling"
6984,ublug-ablag,luas sekali
6985,ubrak-abrik,porak poranda
6986,"ubyag, obrag",tampak kegiatan dimana-mana
6987,"ucah, aceh, ngucah-ngaceh",mengata-ngatakan kpd setiap orang
6988,ucang-ucangan,menggerak-gerakkan kedua kaki yg berjuntai
6989,ucar-acer,"berceceran, memancar-mancar (air, darah, dsb)"
6990,uceng,"bunga melinjo, sebutan ikan kecil disawah"
6991,"ucing, ucing-ucingan","kucing, permainan anak-anak berkejar-kejaran"
6992,ucrat-acret,"bercipratan, menciprat kesana-sini"
6993,ucu,"lucu, bungsu (panggilan kpd anak pertanda sayang)"
6994,ucul,"lepas, tanggal (tali, pakaian, dsb)"
6995,udag,"kejar, susul"
6996,"udal, ngudal","kuras, keluas, menguras, mengeluarkan (isi perut, dsb)"
6997,udar,lepas
6998,udat-udatan,bergaris-garis (kain warna bulu binatang)
6999,udel,pusat pada perut
7000,udeng,ikat kepala
7001,"udor, ngador, udar-ador",bepergian ke tempat yg jauh dgn tak tentu yg dituju
